sample,sd_Intercept,sd_sc.Aphid.treatment,sd_sc.Ant.mound.dist,sd_sc.Aphid.treatment.sc.Ant.mound.dist,sd_Block__Intercept,sd_Genotype__Intercept,sd_Genotype__sc.Aphid.treatment,sd_Genotype__sc.Ant.mound.dist,sd_Genotype__sc.Aphid.treatment.sc.Ant.mound.dist,sd_Plot_code__Intercept,sigma,Experiment,Year,Response
2211,0,0.07552442948610029,0.4252308256923558,0.07207342774665781,0.5489328800621311,0.4931007266638423,0.04322288691543703,0.017848011198300175,0.10395318390243327,0.8118829341013524,0.7542043873293172,Ant-Aphid,2012,Trait PC1
2212,0,0.019296975678874236,0.19426153709846414,0.03129173046960567,0.838061297013201,0.3589883799734685,0.06517731859955588,0.0014627559035769889,0.06229609073548217,0.48581080801538135,0.8122232437319264,Ant-Aphid,2012,Trait PC1
2213,0,0.06857033583587334,0.071249173419574,0.07024604201101566,1.3060977813619492,0.5884032534684097,0.053030898197712534,0.001067224818538587,0.04346490295662541,0.5694904152190915,0.7741528887103032,Ant-Aphid,2012,Trait PC1
2214,0,0.0154278785046952,0.03961640269996216,0.015581380280423633,0.639215296879025,0.5191625094546272,0.07476524012665539,0.0012707186044376908,0.028778842243388978,0.4436704586119761,0.7633751765131063,Ant-Aphid,2012,Trait PC1
2215,0,0.021475309992570975,0.24507843438876237,0.041562849629533806,0.5157961822807454,0.9741434353743696,0.1982630128855771,0.0022017905554750834,0.17517428423375656,0.6296001676346231,0.7915009797387139,Ant-Aphid,2012,Trait PC1
2216,0,0.033146291099288135,0.15900067622826788,0.037804750320586875,0.37632009247549664,0.83154845213778,0.0705291232085147,0.005672563263331285,0.14341565381213436,0.7142988605754678,0.7841170317750975,Ant-Aphid,2012,Trait PC1
2217,0,0.03998904609837002,0.07603672690989022,0.030753855209232458,0.6427490203333881,0.3052373274438745,0.026438739345947548,0.037633507782030604,0.13040182707911913,0.4103025259747645,0.7519996566623173,Ant-Aphid,2012,Trait PC1
2218,0,0.09941181827044761,0.031916976077030805,0.017528496141931513,0.20197322890209804,0.32556116781703837,0.08001606609348165,0.11606472032544864,0.09546702921594677,0.4722633253688272,0.7433916150543787,Ant-Aphid,2012,Trait PC1
2219,0,0.10309504530386127,0.09892283951707738,0.014310326249939347,0.24393164175831383,0.35299130057698375,0.17073117961585013,0.08209481262279412,0.1340552368894182,0.5586236084635601,0.7440778681397552,Ant-Aphid,2012,Trait PC1
2220,0,0.0569531529322842,0.06963787209383315,0.009736332193280076,0.5549258997745946,0.41442374191724635,0.022535715949646234,0.12112976390118194,0.050972672994687225,0.5931263354888529,0.7334719308135568,Ant-Aphid,2012,Trait PC1
2221,0,0.034561087894548315,0.032195173360064805,0.00216533642534065,0.7562152891313202,0.32085338800450536,0.1382934417854455,0.11902529331928871,0.14051895534724793,0.6998910179945056,0.7869016786810835,Ant-Aphid,2012,Trait PC1
2222,0,0.05873399538038458,0.1696462725673048,0.03583858853388616,0.8509915850833412,0.2934581753431231,0.025944675783727694,0.1471191747537116,0.08098811076773409,0.5298255519958927,0.8126245721551931,Ant-Aphid,2012,Trait PC1
2223,0,0.014026153249786224,0.003403083379419779,0.02662597804089032,0.8695699371801284,0.3745048372237257,0.06741443351903942,0.11915615027513046,0.05170655476737616,0.572530405461214,0.6895522149946994,Ant-Aphid,2012,Trait PC1
2224,0,0.0816507335509275,0.02622842908670056,0.11306259721487813,0.48847685731490653,0.2541497744166175,0.03375233685003454,0.1385804717407428,0.06156337867905474,0.5188050138109024,0.7994844228381136,Ant-Aphid,2012,Trait PC1
2225,0,0.1400683729562941,0.11827143313421493,0.03765149730853128,0.6332629230037657,0.42624671062931296,0.02240263330784909,0.07993666731705755,0.039618303325318786,0.4101839536937906,0.7172590102583687,Ant-Aphid,2012,Trait PC1
2226,0,0.05080577082812068,0.13069715633128592,0.0038464582873817704,0.9254673400626351,0.2523974570799484,0.005856836936734935,0.14835845964192088,0.06346565444581989,0.5278118412719941,0.8389445618469094,Ant-Aphid,2012,Trait PC1
2227,0,0.04032728143666954,0.3058296516076631,0.023847697618668465,0.7739016783371568,0.23938344134367887,0.0056175343402566635,0.04091218091682091,0.03240464429070908,0.6686484939898857,0.8110323871194218,Ant-Aphid,2012,Trait PC1
2228,0,0.09494468365092637,0.08133761827553453,0.00221588622861884,0.24009728930539942,0.3134951335134131,0.011837446710996907,0.05015890930388284,0.02761562272430537,0.4779088869117166,0.7645259904595513,Ant-Aphid,2012,Trait PC1
2229,0,0.0016642015413896125,0.2734566354235205,0.013353823274188123,0.809433838648321,0.31663207836249396,0.05895180118817583,0.10028861436531147,0.009219217757303754,0.5916579568382557,0.8038135036823455,Ant-Aphid,2012,Trait PC1
2230,0,0.09514118217735741,0.38052181725171874,0.042453342487490844,1.5514854466849473,0.31031452034843227,0.09047256672436131,0.05271835688123766,0.039063599648132837,0.7534289584143156,0.7678134402200105,Ant-Aphid,2012,Trait PC1
2231,0,0.019005039147709537,0.1395650242321819,0.024401277648677486,0.7834112849585141,0.4085370474713336,0.04864469259453384,0.08762445558036841,0.01609382853986916,0.5221276381562616,0.751144054531447,Ant-Aphid,2012,Trait PC1
2232,0,0.16656547610112774,0.05290342451281391,0.03813867749498686,0.4583747102746091,0.4252276622153271,0.044811209140150424,0.030639989992993753,0.02523033866230925,0.5668949740650616,0.7577694554094792,Ant-Aphid,2012,Trait PC1
2233,0,0.01864656884085165,0.025417473299033308,0.017092027459855896,0.606556617976954,0.36123583567022893,0.18064521638933742,0.154110002272625,0.003424035731475899,0.7400537971939095,0.7653149092126958,Ant-Aphid,2012,Trait PC1
2234,0,0.0943022430341266,0.020563353940647615,0.03422921997398361,0.25611861686272547,0.4243328916992457,0.040838828599479265,0.016846601397623732,0.0029094000923323457,0.5161341725050191,0.7484892082807042,Ant-Aphid,2012,Trait PC1
2235,0,0.03114317902229249,0.11956469543715294,0.035542569919300056,0.7374681954020171,0.5086751670008816,0.047901100139596524,0.04313213797244141,0.04656404595519952,0.40647771785261116,0.7789434871378166,Ant-Aphid,2012,Trait PC1
2236,0,0.06964837460092783,1.1780924923539032e-4,0.055658587388606774,0.6437225684386317,0.5896960691375772,0.06929685601824458,0.07265722156059931,0.0182589025069516,0.4484167390299532,0.7422545614232664,Ant-Aphid,2012,Trait PC1
2237,0,0.020437240362652452,0.08600508130548354,0.048468328953147795,0.39452407611820584,0.33003884661592797,0.06546792102752091,0.0638677975965518,0.06148557599662115,0.4815422129681475,0.778160232374843,Ant-Aphid,2012,Trait PC1
2238,0,0.029591234429886728,0.07379264948902142,0.028683415145180496,0.39861496440106936,0.29448695715353784,0.1705864391270552,0.08330140154918429,0.08511611599179623,0.4956590412146729,0.7739406373944768,Ant-Aphid,2012,Trait PC1
2239,0,0.021362648122264658,0.10549880306865485,0.04304859207943818,0.27223486552199416,0.3365393012115559,0.04729774848246721,0.21680303222570252,0.030723383112608842,0.5589268699629151,0.7230730383389395,Ant-Aphid,2012,Trait PC1
2240,0,0.048292489415163536,0.15648896481153546,0.02728190749488877,0.28063974262810215,0.2942964895161406,0.19304894111252136,0.15008488948005977,0.06389281197978958,0.6226290129190944,0.7240894887972297,Ant-Aphid,2012,Trait PC1
2241,0,0.03856895679220292,0.2885127932608915,0.121909435612406,0.18632806373427122,0.4314478511901708,0.1267568147785942,0.08660057456675686,0.07203665804838517,0.8817148046443433,0.7911275201846515,Ant-Aphid,2012,Trait PC1
2242,0,0.013857712568691937,0.06105186218553489,0.0440971863304653,0.6970182183725748,0.28923900059314234,0.15548741971860972,0.03882272343001001,0.0974004836295413,0.5498919276261516,0.7934855970756866,Ant-Aphid,2012,Trait PC1
2243,0,0.1147959636409004,0.20100288629020993,0.05331788415986084,0.7027755664703823,0.3398857889884292,0.030655750285659922,0.17302797464686095,0.07097698823142752,0.7007332209026772,0.7398007605870073,Ant-Aphid,2012,Trait PC1
2244,0,0.014648706061247954,0.03776766110488726,0.021108157516082762,0.4010905608075871,0.2799923147771943,0.09134286018450997,0.058448393533860325,0.050154186422334775,0.4773284262862238,0.7281942648334868,Ant-Aphid,2012,Trait PC1
2245,0,0.0019146608230207836,0.0399923291809765,0.028609618205825055,0.47298020462930973,0.4966585196449527,0.10407487989186508,0.029285958618188588,0.027191726504007512,0.4376253368716512,0.7155246668301067,Ant-Aphid,2012,Trait PC1
2246,0,0.03771825090778962,0.17315788936617366,0.043187738076203214,0.3552140209126955,0.3042296787674758,0.045036500357940545,0.04471273458180954,0.04429469550582944,0.46675251660135925,0.7404616237777477,Ant-Aphid,2012,Trait PC1
2247,0,0.02168640491594311,0.2483772965881007,0.012793515937244206,0.5992582225639693,0.37770143106000625,0.059234660865590275,0.14133890752261738,0.06376206777622914,0.6552158248877084,0.7696921401230297,Ant-Aphid,2012,Trait PC1
2248,0,0.1257822872780201,0.4258974500085942,0.023145795137713154,0.22589162334030208,0.5486678137642983,0.0734501044154337,0.020516880732936137,0.07906707790720857,0.6445288167522556,0.799543310694366,Ant-Aphid,2012,Trait PC1
2249,0,0.017323075785526217,0.1108822333106352,0.002640084726889517,0.795123682538816,0.37538591455476117,0.02159115682686773,0.014533747278839907,0.1018764632206939,0.48676857840855264,0.7345426446833057,Ant-Aphid,2012,Trait PC1
2250,0,0.14156798979985868,0.14900459022413276,0.005889471913070264,0.5149274951216583,0.4019507149667906,0.22826105881944775,0.05843104787937079,0.013358994819573835,0.43712320497602314,0.7728351635595084,Ant-Aphid,2012,Trait PC1
2251,0,0.023076622293059606,0.0764319454382583,0.036056726618121995,0.7113670758444558,0.34449971394062856,0.056790345440306325,0.017620107102532246,0.09951352680482915,0.3334256731516456,0.7720804500992745,Ant-Aphid,2012,Trait PC1
2252,0,0.07896020966486425,0.21961580423518334,0.020619872546984778,0.5075385436449057,0.5055965671950479,0.10119262279357022,0.11894247286253759,0.10721635837204516,0.41392044268282047,0.7983896475486987,Ant-Aphid,2012,Trait PC1
2253,0,0.14035420556818357,0.1794174988704772,0.014296239059948233,0.597183383839594,0.5155374009503495,0.0047809399648427635,0.05559232392250243,0.019593937732619263,0.40906566509927467,0.7281557245669436,Ant-Aphid,2012,Trait PC1
2254,0,0.007477157796768813,0.03553850728848132,0.018605380384306265,0.739955604492036,0.45142646493239613,0.2927867244381229,0.0727912576009284,0.04661369291894321,0.6345581757016107,0.7864561895073195,Ant-Aphid,2012,Trait PC1
2255,0,0.1141689514075067,0.012453195148830679,0.048109088299330374,0.3321211039731062,0.940333947669923,0.0013254728520118166,0.06069800068183125,0.15678302341593248,0.5098651224260076,0.7460080208299185,Ant-Aphid,2012,Trait PC1
2256,0,0.03301128150337755,0.08841122818146607,0.004184615338815067,0.15247681581554354,0.57293404590985,0.013290896642147523,0.12593705344993256,0.02941416750937308,0.42224273999477235,0.7567486305776385,Ant-Aphid,2012,Trait PC1
2257,0,0.11110342172011292,0.06969496883991698,0.0451194894609918,0.23364324289949254,0.45216151703052315,0.16422006801149108,0.31968272937958186,0.1927414568869571,0.6497686361467644,0.7464737025886051,Ant-Aphid,2012,Trait PC1
2258,0,0.0028377963071024295,0.0029423375309101177,0.048251127472738034,0.46146247088689785,0.7289417206717118,0.04113925856869639,0.045879644684090885,0.10901428202180785,0.6911744009391801,0.8268258368235821,Ant-Aphid,2012,Trait PC1
2259,0,0.017742775367816724,0.16104365542724297,0.05189491944590313,0.256168869316307,0.399952622749814,0.0801595217328954,0.1040639855349987,0.10670064167218984,0.5858034732315479,0.7709684411066338,Ant-Aphid,2012,Trait PC1
2260,0,0.004656613169443943,0.26142758015101875,0.06817715215284197,0.1855225451785375,0.4273861821210338,0.09925339072785294,0.0689402510538241,0.14590176536186783,0.5213598365852052,0.7671534300300689,Ant-Aphid,2012,Trait PC1
2261,0,0.006426693513600169,0.10654118199836266,0.022229296549480596,0.47926757700072653,0.24685672443611137,0.26169672723509646,0.035209085704196647,0.16174816643452822,0.49784071573442296,0.7472529204017624,Ant-Aphid,2012,Trait PC1
2262,0,0.019526339272898666,0.08432536307079418,0.031141795256383966,0.3792922996508268,0.44887264889218076,0.20824936346751916,0.0933683218707589,0.048015983285058406,0.6292242967141884,0.7698559037036179,Ant-Aphid,2012,Trait PC1
2263,0,0.14175372710033846,0.15189977337649146,0.03590334479238829,0.26357954719620424,0.3504921534178959,0.19750805730495172,0.09519035301067788,0.018984094565706957,0.486112713721985,0.7310681285410077,Ant-Aphid,2012,Trait PC1
2264,0,0.1867429765320693,0.03343722016903957,0.04126520317303627,0.44904916424463104,0.3302521645236595,0.16768291221513584,0.07020505883959595,0.11110520673644195,0.6537970998694781,0.7906631913054534,Ant-Aphid,2012,Trait PC1
2265,0,0.23529387008892766,0.014728666393508165,0.022837565961552002,0.6531472634718739,0.4206848369320015,0.40176613191417754,0.218224085718597,0.07956838438482988,0.5784494269328091,0.7157473733942423,Ant-Aphid,2012,Trait PC1
2266,0,0.032971004254690385,0.05619993973310177,0.0390690202118068,0.5077092399352817,0.42864539480013736,0.14714057650614837,0.0363013069955457,0.06981333557596528,0.5956390611333295,0.7525466612875915,Ant-Aphid,2012,Trait PC1
2267,0,0.018345569138311164,0.05887848235372159,0.027470932142084892,0.4496336661512828,0.4634901102526984,0.09246772820130139,0.05887977399496034,0.07970370646461118,0.5341414205299179,0.7549562699504416,Ant-Aphid,2012,Trait PC1
2268,0,0.0363749245312902,0.01623872646921756,0.019298187117595324,0.765836313205588,0.3687075516316526,0.32536325086559725,0.09519421897989076,0.10615339699435607,0.5174446655336511,0.7473507763129023,Ant-Aphid,2012,Trait PC1
2269,0,0.03350278699346209,0.13170986107371738,0.0672498418045567,0.6167280322122813,0.5324774507758806,0.10469483597254106,0.04048480769604318,0.041934180276883934,0.39304218555540843,0.7720710986303477,Ant-Aphid,2012,Trait PC1
2270,0,6.347568104875049e-5,0.07750495770589359,0.03295813589246548,0.27550619183395975,0.33624848905094284,0.12423693666950099,0.0822252485813633,0.1241041418215655,0.5038960986418499,0.7439392052959144,Ant-Aphid,2012,Trait PC1
2271,0,0.02991519552139641,0.11606150156038178,0.03971070574318362,0.36729826002379584,0.4819227002818807,0.06891970815247095,0.02079879794633978,0.012599752190507137,0.4702348392318878,0.795264272279221,Ant-Aphid,2012,Trait PC1
2272,0,0.12276634527801678,0.3241796611234334,0.058945038747687674,0.1161534731592508,0.4812198052342989,0.11241303594502935,0.07795771166280911,0.014056942149237108,0.6356306185785576,0.7808897326739037,Ant-Aphid,2012,Trait PC1
2273,0,0.03361641690886137,0.20599164917159626,0.03789436205482511,0.24265392787185083,0.4539897624411044,0.09759300436094737,0.04511514677720027,0.11190971209167423,0.48620575941159255,0.7465103785787905,Ant-Aphid,2012,Trait PC1
2274,0,0.11567665283604515,0.19796917056289526,6.52381286268125e-5,0.18780148912736017,0.6742718121158225,0.017249561416402322,0.0534723375936823,0.07705480384747482,0.4781744902064327,0.7575912173743261,Ant-Aphid,2012,Trait PC1
2275,0,0.046880248284864555,0.1556870392165356,0.021773906292563757,0.28519134762314263,0.39893856418142815,0.030980553263230518,0.06401385280408693,0.027236981467384055,0.43427325643391085,0.7613777256718884,Ant-Aphid,2012,Trait PC1
2276,0,0.05059326001010053,0.21465905709959124,0.03305476172331704,0.4972140700290024,0.37668289275885336,0.03795838088022936,0.0667489515032628,0.11904327598682962,0.5363441114275957,0.7871197533086566,Ant-Aphid,2012,Trait PC1
2277,0,0.03727123584536591,8.570352728374097e-4,0.018838071308119268,0.33096521191925726,0.31703598366949953,0.05576385284532569,0.009102123893127798,0.04035476994771632,0.5247363489723712,0.7522993919890295,Ant-Aphid,2012,Trait PC1
2278,0,0.048302638624418304,0.05023756114625024,0.05187298248799548,0.16321890478703557,0.5368465436536131,0.0019102917089946472,0.03733842744554704,0.006366575817373132,0.5643776793273024,0.7985089112410683,Ant-Aphid,2012,Trait PC1
2279,0,0.04248890838896827,0.048295990333376906,0.025770363596125726,0.3194029984947622,0.2698869869623571,0.09260943693583872,0.06059691272608786,0.0785368319068383,0.700304979639363,0.7792015882494502,Ant-Aphid,2012,Trait PC1
2280,0,0.003472292210969682,0.006964937850301603,0.04478512485869122,0.44865245334848064,0.24928170054204768,0.12742777646437423,0.031994778284883195,0.01457427317564682,0.46481468004573356,0.7497207114838618,Ant-Aphid,2012,Trait PC1
2281,0,0.10053354650445807,0.10781013713409483,0.037602149128650446,0.4043245078624182,0.4259744154876183,0.07140300464628438,0.005784220000990217,0.054866372828073814,0.4376314887343717,0.8017805337312159,Ant-Aphid,2012,Trait PC1
2282,0,0.014250075208972134,0.26043456469957654,0.012796423701323624,0.15316399923166762,0.38405310354009736,0.09842503477482024,0.033010563589541915,0.06026271519086826,0.5499728089174135,0.7156976774066566,Ant-Aphid,2012,Trait PC1
2283,0,0.07697928885085592,0.017152600954383816,0.011318072980352912,0.1484274106841572,0.5316509734351177,0.11724536822299492,0.09958343775608984,0.018888836413286463,0.4605691360617643,0.8495490114695854,Ant-Aphid,2012,Trait PC1
2284,0,0.06537265643964259,0.019328353595222943,0.018708380544523846,0.21047895735710478,0.6783901834672522,0.2927281003817292,0.05793044685362205,0.14964786798258245,0.6169086159854802,0.7829305689267887,Ant-Aphid,2012,Trait PC1
2285,0,0.011173259104003571,0.21348708563965288,0.025750717308474856,0.0198486544941813,0.2940070716249319,0.015991277292364114,0.04852392046113194,0.06358082513236554,0.733579188836594,0.7508184507053831,Ant-Aphid,2012,Trait PC1
