term,group,level,BLUP,SD,lower_50,upper_50,lower_95,upper_95,Experiment,Year,Response
Intercept,Genotype:Wind.Exposure:Species,L_Exposed_gall_Iteomyia,-0.009472827947145726,0.4868083262380665,-0.25199369117421355,0.2273303680074768,-1.0503324970802204,1.0058309106150882,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Exposed_gall_Pontania,-0.002817567077910507,0.5024511679512457,-0.24957680233890805,0.24958038638454472,-1.0930650118564114,1.032358616210388,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Exposed_gall_R_rigidae,0.002675254777135148,0.4898176379599281,-0.24727380268571855,0.2479534770327878,-1.0391924226736902,1.07264915971315,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Exposed_gall_R_salicisbattatus,-0.017231845989265547,0.4962572283739712,-0.26699748452015626,0.22737434954738012,-1.0482021330160634,1.0363863239761135,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Exposed_gall_R_salicisbrassicoides,0.004895343271608692,0.479179742273603,-0.2267783033474526,0.24124368816297115,-0.9773325209501691,1.0362700158518696,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Exposed_grasshopper,-9.099876861958843e-4,0.49687302841857023,-0.2430109721079324,0.23804657739741222,-1.0022822141890957,1.0710150716938736,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Exposed_leafhopper_camo,0.0018446113012007869,0.5036076214345703,-0.2508393215165258,0.2524658520862313,-1.0487136439655933,1.0480780585131595,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Exposed_leafhopper_C_reductus,-0.016366251491270585,0.49929298926077276,-0.24974245858107258,0.2107319123091961,-1.0958846647448075,1.031057855416804,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Exposed_leafhopper_green,0.0025233308020765092,0.5078244018090435,-0.25764390882099053,0.2551627126624979,-1.0873782486586805,1.1009392846664932,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Exposed_leafhopper_nymph_unk,-0.012607018685695802,0.5118682058043325,-0.26707186505488206,0.23941810347494885,-1.1435621616526914,1.0872807454323705,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Exposed_leafhopper_unk,0.011170514702476991,0.5039903668720027,-0.2322727410504825,0.2503046999913132,-1.0502240072057172,1.1184260916126085,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Exposed_leafhopper_YK,-0.01912663385749219,0.47902661359458015,-0.26213315426814615,0.23303670699599965,-1.0228221527728554,0.9343399397222281,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Exposed_leaftier_Tortricid,-0.1556276700921237,0.49926661148256113,-0.3919417826740448,0.11552207816989465,-1.3522046393666545,0.7353115179209796,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Exposed_LTF_Caloptilia,-0.23514335278014514,0.49478201080083656,-0.4868148584703108,0.05339636471948668,-1.4255345214690014,0.6056697254253658,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Exposed_psyllid,-0.01634805996682651,0.48462931120153363,-0.2617673628907122,0.23527495244582355,-1.068126461745912,0.9932903913969846,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Exposed_red_scale,-0.008335558010846855,0.5101474777878177,-0.25243679275017733,0.25228206685029797,-1.121656610595437,1.0509694818620738,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Exposed_sawfly_larva,-0.032051433267360784,0.49217153739126407,-0.2514490565929126,0.21400962276648894,-1.1438250661274665,0.9812362037804645,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Exposed_spider_BY,0.17732761086209456,0.4874153780074973,-0.09575799193418463,0.4210131019641515,-0.7205765653864827,1.2953665554698017,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Exposed_spider_CS,0.018504539749552486,0.5067113081077342,-0.24063214821797319,0.26036813037750833,-1.0166196114223913,1.1371514570085064,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Exposed_spider_Larionoides,-0.0035021590442640936,0.5006209177068729,-0.2611369835230754,0.24334424815344477,-1.0664055247517834,1.0714649799429874,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Exposed_spider_NW,-1.996080684765853e-4,0.4964207411749633,-0.24916365611198554,0.25689330421676737,-1.1039560372015345,1.056447921565997,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Exposed_spider_Tetragnathid,-0.003882251094461434,0.4977019015702433,-0.2533676934921915,0.2464918988594911,-1.0479703438687529,1.0561424248267852,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Exposed_spider_Theridion,0.006047060780826286,0.5237496503477959,-0.24168395447372304,0.26387991647299347,-1.1258549218287803,1.1394851394308703,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Exposed_spider_unk,0.126679095697438,0.48610171055616697,-0.13974527151504842,0.3703943521540437,-0.8024209025188314,1.281789861209802,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Exposed_stinkbug,-0.006839880144286031,0.5019252867317305,-0.2496595860170534,0.24695936802353818,-1.111535113359712,1.0369377143938765,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Exposed_tentmine_Phyllonorycter,-0.013271576862644413,0.5082370188290937,-0.2591405339703814,0.22028441374284446,-1.1315424291185094,1.0639247259721956,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Unexposed_ant_black,-0.056832073778324964,0.47242971452208193,-0.2924381923642104,0.17994476891854874,-1.1518797315563678,0.917127882497516,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Unexposed_ant_F_obscuripes,-0.01248527986109186,0.48497834107134874,-0.24368515618371603,0.2214090489890438,-1.0522820748663952,1.0159913865884622,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Unexposed_aphid_Aphis,-0.021386221785208843,0.505025604079644,-0.26694587964123884,0.23650937843326336,-1.125769261679284,1.0299889766805002,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Unexposed_aphid_LG,-0.17386368692575838,0.4460447813102279,-0.39969146513479376,0.08107229467686357,-1.203982985446802,0.6164523072426037,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Unexposed_aphid_Tuberolachnus,-0.009192039247639219,0.49701347478121444,-0.25148134033339653,0.2433449242819747,-1.0969779466701086,0.9946516972263368,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Unexposed_caterpillar_LB,-0.0077054104994125645,0.49412787373404454,-0.26170027460213197,0.24787015068831497,-1.0769689274644105,1.0428167889280517,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Unexposed_caterpillar_looper,0.007169127309756892,0.5146303676830883,-0.25097533235842495,0.258531269770965,-1.0684579310369733,1.1144892792899972,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Unexposed_caterpillar_unk,-0.006315945429197506,0.4945814939211276,-0.251344184851111,0.25461899262627574,-1.0473920099180396,1.032882718492351,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Unexposed_gall_Aculus,-0.028571291687560344,0.4988416786753744,-0.2655790118910788,0.21997087606443075,-1.1403648971834734,0.9911429602940878,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Unexposed_gall_Iteomyia,0.1875709543028547,0.5083891275679722,-0.08961441345306778,0.4324931549804693,-0.7298630389323242,1.4089309996525115,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Unexposed_gall_Pontania,-0.0169459485832889,0.48871999396626165,-0.25003309453198397,0.2280988601777192,-1.0827501144802552,0.9965309852752787,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Unexposed_gall_R_rigidae,-0.008991250196435884,0.5227298652792703,-0.25469665333188435,0.24150671532080048,-1.1449702637696728,1.0594701694513524,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Unexposed_gall_R_salicisbattatus,-0.01957334469705567,0.5039488206615426,-0.2580733330900818,0.2268309867714871,-1.0972027192518776,1.0397129015047941,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Unexposed_gall_R_salicisbrassicoides,-0.013118864531632043,0.4913464532003351,-0.24820862183613285,0.22922978074830558,-1.0508414704118105,1.0204885844283094,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Unexposed_grasshopper,0.0014551582907355598,0.5185535320536367,-0.2531055848927085,0.23557496105052478,-1.1081232970036134,1.1397087519589546,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Unexposed_leafhopper_camo,-0.006810225756016319,0.5023229635298314,-0.2430568472344444,0.24311164823888692,-1.1200080033227722,1.0785005625583748,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Unexposed_leafhopper_C_reductus,0.21389771592640897,0.534244740446684,-0.08121723857099374,0.46215333958695437,-0.7108679273632658,1.5046587617278186,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Unexposed_leafhopper_green,-0.012607416067713017,0.506936393255404,-0.26659131534107927,0.23902967519538432,-1.1045924393054047,1.057712929046678,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Unexposed_leafhopper_nymph_unk,-0.004915327207899374,0.5069725082648916,-0.2655966206650414,0.24150600052574064,-1.0750235509003276,1.135096361852437,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Unexposed_leafhopper_unk,-0.006153648453222686,0.49938851216252567,-0.2636014113615044,0.24039327555778747,-1.0223237206536286,1.038168900180811,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Unexposed_leafhopper_YK,-0.04641557992285728,0.48454443115391704,-0.2806824939244767,0.20890109753100888,-1.142679733598232,0.9075286626263178,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Unexposed_leaftier_Tortricid,-0.081904470991581907,0.44627648192892877,-0.3065498490147315,0.15320638490605923,-1.0829416698198093,0.7977205263341035,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Unexposed_LTF_Caloptilia,0.05186410178611766,0.41844877172331085,-0.16622210467360687,0.26465373905278805,-0.8145440854617754,0.9709539238523553,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Unexposed_psyllid,-0.02669768296814895,0.49156155785996386,-0.2760419507074639,0.22001601965098527,-1.0870585708064455,1.008457282367253,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Unexposed_red_scale,-0.006140768098348457,0.5009903448198757,-0.2554347539607718,0.23740495373913317,-1.1049633967830876,1.0570156766524927,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Unexposed_sawfly_larva,0.29720431164946065,0.5306129716600577,-0.023085388237537394,0.5743983125263538,-0.563761341733488,1.5409763674973935,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Unexposed_spider_BY,0.06396070348418219,0.47070464262743344,-0.18075590905243882,0.3009738797124418,-0.8831184197018999,1.0987733303134197,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Unexposed_spider_CS,-0.0027843004695943235,0.5129997381832129,-0.2501234257206369,0.24016103370665223,-1.1018667814016145,1.0645384019236481,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Unexposed_spider_Larionoides,-0.005305038135209895,0.5046986326285929,-0.2416498160847739,0.23340743148983514,-1.082997252403787,1.0762330220533443,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Unexposed_spider_NW,-0.016023894418990204,0.493622465830399,-0.26242291763468156,0.24128151884625249,-1.0529864622375753,1.010848921362715,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Unexposed_spider_Tetragnathid,-0.0033539296427533595,0.4909746789606122,-0.24510404537267505,0.23973460532806656,-1.060349505662431,1.038924527307953,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Unexposed_spider_Theridion,-0.010100060015933929,0.5077287791067255,-0.26675696679776756,0.24979595127323995,-1.085130176537425,1.0813801020784473,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Unexposed_spider_unk,0.06898782442571595,0.45569752036883404,-0.1648078169262061,0.29438684145109884,-0.8934258791448074,1.0786454704986645,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Unexposed_stinkbug,-0.01074332803738722,0.5033857542520415,-0.24671394931786494,0.24296322365036255,-1.0742838274293292,1.0245981271949964,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,L_Unexposed_tentmine_Phyllonorycter,-0.013601707716379004,0.4938053995711434,-0.2571171301255321,0.22926325533646877,-1.0945165143013433,1.0092641472962904,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,S_Exposed_ant_black,-0.016201313117170105,0.49786629694358536,-0.23827894089156218,0.23589374104943944,-1.109592681468516,1.01482659890285,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,S_Exposed_ant_F_obscuripes,-0.002717995738875885,0.5059231360655816,-0.2537645370349909,0.2476388376290469,-1.0771609693415238,1.0846356805471378,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,S_Exposed_aphid_Aphis,0.003292038641546613,0.49605453378955816,-0.23973691697058624,0.24475202921147488,-1.043463342045207,1.0359640513230488,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,S_Exposed_aphid_LG,0.060943636010256985,0.42646867068846595,-0.1713192674657776,0.2826952589044758,-0.7594040036192762,1.0448271251466013,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,S_Exposed_aphid_Tuberolachnus,0.22700414986894643,0.5314919622296823,-0.07400235916996259,0.4830372470039484,-0.6754404163265504,1.5072489389948098,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,S_Exposed_caterpillar_LB,-0.0047506108710370695,0.4912034114472224,-0.2565681047990136,0.2255695860682549,-1.0026550495949982,1.089292297693065,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,S_Exposed_caterpillar_looper,0.005603449704142573,0.492673382620239,-0.23525360457526856,0.2374785270606804,-1.0215135933065904,1.0625002386185325,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,S_Exposed_caterpillar_unk,-0.003053628458309843,0.49101978437262733,-0.2450691659357428,0.23732526141888172,-1.0571137958273966,1.0395862196308412,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,S_Exposed_gall_Aculus,-0.0064343454600996495,0.49433731754729493,-0.24917044515094353,0.24137869935753054,-1.0624067735184775,1.01575777158495,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,S_Exposed_gall_Iteomyia,-0.004634913464257398,0.48421575773374975,-0.24711204806955916,0.24521019668993688,-1.0380867429433873,0.988103801580392,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,S_Exposed_gall_Pontania,3.375992679821124e-5,0.4998109417605472,-0.2612727812046243,0.25535489348544144,-1.0674538087286054,1.071131835503546,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,S_Exposed_gall_R_rigidae,0.00672332028558821,0.49076957945117283,-0.24622186673802676,0.2510063926208828,-1.0808926217174712,1.0526617668461218,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,S_Exposed_gall_R_salicisbattatus,5.861243348528763e-4,0.4950519839742263,-0.23109348606584226,0.24626117524584884,-1.0640963134690071,1.0622890548321258,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,S_Exposed_gall_R_salicisbrassicoides,-0.003343739140307028,0.49239754190383844,-0.25167083652859223,0.23530469783292038,-1.0574696558604464,1.0646189792047698,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,S_Exposed_grasshopper,0.0032794524178420144,0.5016921123792036,-0.2440971890056538,0.24649256080540838,-1.0537478463127898,1.1039188355762977,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,S_Exposed_leafhopper_camo,0.007204849827938547,0.48432879836071413,-0.23405486398011732,0.25401469804788646,-1.0159999282133314,1.042147312009184,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,S_Exposed_leafhopper_C_reductus,-0.02046409644418735,0.5008736987148119,-0.2653137695144301,0.22762876927426562,-1.0995264631695238,1.0268710552556002,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,S_Exposed_leafhopper_green,-0.004828653764417153,0.504074900629267,-0.25835532477212353,0.24626945669311956,-1.0552746597337104,1.0605482367279777,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,S_Exposed_leafhopper_nymph_unk,-0.01577108565669308,0.5183644459707333,-0.24941415351607488,0.23640397300010174,-1.1315661075095709,1.0771240477064932,Wind,2012,Arthropod Composition
Intercept,Genotype:Wind.Exposure:Species,S_Exposed_leafhopper_unk,0.004542375492776586,0.5077198624210479,-0.2399120161679267,0.25091544860114334,-1.1034958041614253,1.1040099670519934,Wind,2012,Arthropod Composition
